Freq.	V(n002)
2.23357222283049e+00	(-2.74865145000899e-05dB,-3.05439750669783e-06°)
2.23872113856830e+00	(-2.74865144904466e-05dB,-3.06143862011440e-06°)
2.24388192378273e+00	(-2.74865144779103e-05dB,-3.06849596488587e-06°)
2.24905460583574e+00	(-2.74865144663384e-05dB,-3.07556957858207e-06°)
2.25423921215239e+00	(-2.74865144557307e-05dB,-3.08265949897161e-06°)
2.25943577022094e+00	(-2.74865144441588e-05dB,-3.08976576282917e-06°)
2.26464430759302e+00	(-2.74865144325868e-05dB,-3.09688840871849e-06°)
2.26986485188378e+00	(-2.74865144210148e-05dB,-3.10402747381181e-06°)
2.27509743077203e+00	(-2.74865144094429e-05dB,-3.11118299607654e-06°)
2.28034207200038e+00	(-2.74865143988352e-05dB,-3.11835501348003e-06°)
2.28559880337539e+00	(-2.74865143862989e-05dB,-3.12554356418848e-06°)
2.29086765276773e+00	(-2.74865143737626e-05dB,-3.13274868656682e-06°)
2.29614864811232e+00	(-2.74865143621907e-05dB,-3.13997041758852e-06°)
2.30144181740847e+00	(-2.74865143496544e-05dB,-3.14720879740759e-06°)
2.30674718872003e+00	(-2.74865143380824e-05dB,-3.15446386299748e-06°)
2.31206479017555e+00	(-2.74865143255461e-05dB,-3.16173565312071e-06°)
2.31739464996844e+00	(-2.74865143130098e-05dB,-3.16902420614223e-06°)
2.32273679635706e+00	(-2.74865143004735e-05dB,-3.17632956181847e-06°)
2.32809125766496e+00	(-2.74865142889015e-05dB,-3.18365175752045e-06°)
2.33345806228096e+00	(-2.74865142763652e-05dB,-3.19099083280582e-06°)
2.33883723865931e+00	(-2.74865142647933e-05dB,-3.19834682643710e-06°)
2.34422881531988e+00	(-2.74865142512926e-05dB,-3.20571977717680e-06°)
2.34963282084826e+00	(-2.74865142397207e-05dB,-3.21310972458255e-06°)
2.35504928389597e+00	(-2.74865142271844e-05dB,-3.22051670761567e-06°)
2.36047823318053e+00	(-2.74865142146481e-05dB,-3.22794076543620e-06°)
2.36591969748571e+00	(-2.74865142021118e-05dB,-3.23538193720424e-06°)
2.37137370566161e+00	(-2.74865141905398e-05dB,-3.24284026287500e-06°)
2.37684028662483e+00	(-2.74865141760749e-05dB,-3.25031578160854e-06°)
2.38231946935864e+00	(-2.74865141645029e-05dB,-3.25780853355887e-06°)
2.38781128291313e+00	(-2.74865141500379e-05dB,-3.26531855788604e-06°)
2.39331575640534e+00	(-2.74865141365373e-05dB,-3.27284589434649e-06°)
2.39883291901944e+00	(-2.74865141230367e-05dB,-3.28039058349177e-06°)
2.40436280000689e+00	(-2.74865141114647e-05dB,-3.28795266468073e-06°)
2.40990542868655e+00	(-2.74865140989284e-05dB,-3.29553217826615e-06°)
2.41546083444489e+00	(-2.74865140854278e-05dB,-3.30312916440202e-06°)
2.42102904673613e+00	(-2.74865140709628e-05dB,-3.31074366363988e-06°)
2.42661009508237e+00	(-2.74865140574622e-05dB,-3.31837571613373e-06°)
2.43220400907377e+00	(-2.74865140449259e-05dB,-3.32602536223633e-06°)
2.43781081836870e+00	(-2.74865140323896e-05dB,-3.33369264249923e-06°)
2.44343055269392e+00	(-2.74865140188890e-05dB,-3.34137759727520e-06°)
2.44906324184470e+00	(-2.74865140063527e-05dB,-3.34908026870607e-06°)
2.45470891568498e+00	(-2.74865139928521e-05dB,-3.35680069595188e-06°)
2.46036760414758e+00	(-2.74865139793514e-05dB,-3.36453892075691e-06°)
2.46603933723429e+00	(-2.74865139639222e-05dB,-3.37229498387147e-06°)
2.47172414501608e+00	(-2.74865139513859e-05dB,-3.38006892703981e-06°)
2.47742205763324e+00	(-2.74865139378852e-05dB,-3.38786079021714e-06°)
2.48313310529552e+00	(-2.74865139214916e-05dB,-3.39567061574404e-06°)
2.48885731828234e+00	(-2.74865139079910e-05dB,-3.40349844516600e-06°)
2.49459472694290e+00	(-2.74865138954547e-05dB,-3.41134431943210e-06°)
2.50034536169638e+00	(-2.74865138800254e-05dB,-3.41920828028661e-06°)
2.50610925303206e+00	(-2.74865138665248e-05dB,-3.42709036907619e-06°)
2.51188643150953e+00	(-2.74865138510955e-05dB,-3.43499062853902e-06°)
2.51767692775880e+00	(-2.74865138375949e-05dB,-3.44290909962419e-06°)
2.52348077248052e+00	(-2.74865138231299e-05dB,-3.45084582487109e-06°)
2.52929799644609e+00	(-2.74865138086649e-05dB,-3.45880084622274e-06°)
2.53512863049786e+00	(-2.74865137951643e-05dB,-3.46677420562217e-06°)
2.54097270554925e+00	(-2.74865137806994e-05dB,-3.47476594560875e-06°)
2.54683025258499e+00	(-2.74865137652701e-05dB,-3.48277610852308e-06°)
2.55270130266119e+00	(-2.74865137508051e-05dB,-3.49080473630816e-06°)
2.55858588690559e+00	(-2.74865137353758e-05dB,-3.49885187209973e-06°)
2.56448403651766e+00	(-2.74865137199465e-05dB,-3.50691755863595e-06°)
2.57039578276881e+00	(-2.74865137064459e-05dB,-3.51500183865496e-06°)
2.57632115700252e+00	(-2.74865136900523e-05dB,-3.52310475469615e-06°)
2.58226019063454e+00	(-2.74865136746230e-05dB,-3.53122635009400e-06°)
2.58821291515304e+00	(-2.74865136601580e-05dB,-3.53936666758669e-06°)
2.59417936211876e+00	(-2.74865136447288e-05dB,-3.54752575030991e-06°)
2.60015956316522e+00	(-2.74865136292995e-05dB,-3.55570364179697e-06°)
2.60615354999884e+00	(-2.74865136157988e-05dB,-3.56390038518357e-06°)
2.61216135439915e+00	(-2.74865136003696e-05dB,-3.57211602400300e-06°)
2.61818300821893e+00	(-2.74865135859046e-05dB,-3.58035060178855e-06°)
2.62421854338439e+00	(-2.74865135695110e-05dB,-3.58860416227228e-06°)
2.63026799189533e+00	(-2.74865135560103e-05dB,-3.59687674938504e-06°)
2.63633138582532e+00	(-2.74865135376881e-05dB,-3.60516840685890e-06°)
2.64240875732189e+00	(-2.74865135212944e-05dB,-3.61347917802834e-06°)
2.64850013860664e+00	(-2.74865135068295e-05dB,-3.62180910801692e-06°)
2.65460556197548e+00	(-2.74865134904359e-05dB,-3.63015824015914e-06°)
2.66072505979875e+00	(-2.74865134750066e-05dB,-3.63852661918097e-06°)
2.66685866452142e+00	(-2.74865134595773e-05dB,-3.64691428941083e-06°)
2.67300640866325e+00	(-2.74865134422193e-05dB,-3.65532129517712e-06°)
2.67916832481897e+00	(-2.74865134267901e-05dB,-3.66374768060947e-06°)
2.68534444565845e+00	(-2.74865134094321e-05dB,-3.67219349122900e-06°)
2.69153480392686e+00	(-2.74865133930385e-05dB,-3.68065877136411e-06°)
2.69773943244486e+00	(-2.74865133776092e-05dB,-3.68914356673470e-06°)
2.70395836410878e+00	(-2.74865133602512e-05dB,-3.69764792047646e-06°)
2.71019163189078e+00	(-2.74865133448220e-05dB,-3.70617187950200e-06°)
2.71643926883902e+00	(-2.74865133274640e-05dB,-3.71471548794094e-06°)
2.72270130807785e+00	(-2.74865133110704e-05dB,-3.72327879171194e-06°)
2.72897778280798e+00	(-2.74865132937124e-05dB,-3.73186183554098e-06°)
2.73526872630665e+00	(-2.74865132773188e-05dB,-3.74046466554552e-06°)
2.74157417192782e+00	(-2.74865132609252e-05dB,-3.74908732724666e-06°)
2.74789415310234e+00	(-2.74865132426029e-05dB,-3.75772986616550e-06°)
2.75422870333810e+00	(-2.74865132252450e-05dB,-3.76639232782314e-06°)
2.76057785622028e+00	(-2.74865132098157e-05dB,-3.77507475913218e-06°)
2.76694164541145e+00	(-2.74865131924577e-05dB,-3.78377720521615e-06°)
2.77332010465178e+00	(-2.74865131741355e-05dB,-3.79249971219248e-06°)
2.77971326775923e+00	(-2.74865131558132e-05dB,-3.80124232717257e-06°)
2.78612116862971e+00	(-2.74865131384552e-05dB,-3.81000509567749e-06°)
2.79254384123727e+00	(-2.74865131210973e-05dB,-3.81878806481863e-06°)
2.79898131963430e+00	(-2.74865131037393e-05dB,-3.82759128031585e-06°)
2.80543363795165e+00	(-2.74865130863814e-05dB,-3.83641478947930e-06°)
2.81190083039888e+00	(-2.74865130680591e-05dB,-3.84525863882401e-06°)
2.81838293126439e+00	(-2.74865130507012e-05dB,-3.85412287566012e-06°)
2.82487997491564e+00	(-2.74865130333432e-05dB,-3.86300754610507e-06°)
2.83139199579931e+00	(-2.74865130140566e-05dB,-3.87191269866171e-06°)
2.83791902844149e+00	(-2.74865129957343e-05dB,-3.88083837924870e-06°)
2.84446110744785e+00	(-2.74865129774120e-05dB,-3.88978463537495e-06°)
2.85101826750384e+00	(-2.74865129600541e-05dB,-3.89875151514577e-06°)
2.85759054337488e+00	(-2.74865129407675e-05dB,-3.90773906567249e-06°)
2.86417796990651e+00	(-2.74865129224452e-05dB,-3.91674733446404e-06°)
2.87078058202462e+00	(-2.74865129031586e-05dB,-3.92577636922814e-06°)
2.87739841473560e+00	(-2.74865128867650e-05dB,-3.93482621886520e-06°)
2.88403150312654e+00	(-2.74865128655497e-05dB,-3.94389693008899e-06°)
2.89067988236541e+00	(-2.74865128472274e-05dB,-3.95298855120357e-06°)
2.89734358770125e+00	(-2.74865128289051e-05dB,-3.96210113091057e-06°)
2.90402265446438e+00	(-2.74865128096185e-05dB,-3.97123471731525e-06°)
2.91071711806654e+00	(-2.74865127903319e-05dB,-3.98038935892047e-06°)
2.91742701400110e+00	(-2.74865127710453e-05dB,-3.98956510403025e-06°)
2.92415237784326e+00	(-2.74865127507944e-05dB,-3.99876200154502e-06°)
2.93089324525025e+00	(-2.74865127324721e-05dB,-4.00798009957003e-06°)
2.93764965196146e+00	(-2.74865127122211e-05dB,-4.01721944839718e-06°)
2.94442163379869e+00	(-2.74865126929345e-05dB,-4.02648009553537e-06°)
2.95120922666631e+00	(-2.74865126746123e-05dB,-4.03576209068014e-06°)
2.95801246655147e+00	(-2.74865126553256e-05dB,-4.04506548312946e-06°)
2.96483138952427e+00	(-2.74865126341104e-05dB,-4.05439032218129e-06°)
2.97166603173795e+00	(-2.74865126128951e-05dB,-4.06373665693480e-06°)
2.97851642942912e+00	(-2.74865125926442e-05dB,-4.07310453748311e-06°)
2.98538261891789e+00	(-2.74865125733575e-05dB,-4.08249401312417e-06°)
2.99226463660812e+00	(-2.74865125540709e-05dB,-4.09190513375228e-06°)
2.99916251898758e+00	(-2.74865125328557e-05dB,-4.10133794946056e-06°)
3.00607630262816e+00	(-2.74865125154977e-05dB,-4.11079250974573e-06°)
3.01300602418605e+00	(-2.74865124942824e-05dB,-4.12026886509846e-06°)
3.01995172040194e+00	(-2.74865124740315e-05dB,-4.12976706600942e-06°)
3.02691342810123e+00	(-2.74865124537806e-05dB,-4.13928716217411e-06°)
3.03389118419420e+00	(-2.74865124316010e-05dB,-4.14882920448078e-06°)
3.04088502567620e+00	(-2.74865124123143e-05dB,-4.15839324381764e-06°)
3.04789498962791e+00	(-2.74865123891704e-05dB,-4.16797933007899e-06°)
3.05492111321544e+00	(-2.74865123689195e-05dB,-4.17758751494820e-06°)
3.06196343369060e+00	(-2.74865123457755e-05dB,-4.18721784851834e-06°)
3.06902198839108e+00	(-2.74865123264889e-05dB,-4.19687038267157e-06°)
3.07609681474063e+00	(-2.74865123043093e-05dB,-4.20654516789853e-06°)
3.08318795024928e+00	(-2.74865122830941e-05dB,-4.21624225608135e-06°)
3.09029543251351e+00	(-2.74865122628431e-05dB,-4.22596169830705e-06°)
3.09741929921650e+00	(-2.74865122416279e-05dB,-4.23570354625897e-06°)
3.10455958812828e+00	(-2.74865122184839e-05dB,-4.24546785142167e-06°)
3.11171633710594e+00	(-2.74865121953400e-05dB,-4.25525466527973e-06°)
3.11888958409386e+00	(-2.74865121750890e-05dB,-4.26506404070919e-06°)
3.12607936712388e+00	(-2.74865121529094e-05dB,-4.27489602839949e-06°)
3.13328572431551e+00	(-2.74865121316942e-05dB,-4.28475068162423e-06°)
3.14050869387614e+00	(-2.74865121085502e-05dB,-4.29462805206677e-06°)
3.14774831410124e+00	(-2.74865120863706e-05dB,-4.30452819200680e-06°)
3.15500462337455e+00	(-2.74865120632267e-05dB,-4.31445115451916e-06°)
3.16227766016830e+00	(-2.74865120400828e-05dB,-4.32439699128717e-06°)
3.16956746304341e+00	(-2.74865120179032e-05dB,-4.33436575578325e-06°)
3.17687407064969e+00	(-2.74865119937949e-05dB,-4.34435750128099e-06°)
3.18419752172604e+00	(-2.74865119716153e-05dB,-4.35437227946375e-06°)
3.19153785510068e+00	(-2.74865119504000e-05dB,-4.36441014420147e-06°)
3.19889510969131e+00	(-2.74865119262918e-05dB,-4.37447114876777e-06°)
3.20626932450538e+00	(-2.74865119041122e-05dB,-4.38455534623747e-06°)
3.21366053864023e+00	(-2.74865118800039e-05dB,-4.39466279008295e-06°)
3.22106879128335e+00	(-2.74865118568600e-05dB,-4.40479353417418e-06°)
3.22849412171255e+00	(-2.74865118337160e-05dB,-4.41494763198354e-06°)
3.23593656929620e+00	(-2.74865118096078e-05dB,-4.42512513757978e-06°)
3.24339617349341e+00	(-2.74865117854995e-05dB,-4.43532610383891e-06°)
3.25087297385426e+00	(-2.74865117623556e-05dB,-4.44555058681752e-06°)
3.25836701002000e+00	(-2.74865117372830e-05dB,-4.45579863959042e-06°)
3.26587832172327e+00	(-2.74865117131747e-05dB,-4.46607031602756e-06°)
3.27340694878830e+00	(-2.74865116890665e-05dB,-4.47636567139038e-06°)
3.28095293113110e+00	(-2.74865116659225e-05dB,-4.48668476014518e-06°)
3.28851630875974e+00	(-2.74865116408499e-05dB,-4.49702763655946e-06°)
3.29609712177449e+00	(-2.74865116157773e-05dB,-4.50739435589467e-06°)
3.30369541036806e+00	(-2.74865115926334e-05dB,-4.51778497301465e-06°)
3.31131121482582e+00	(-2.74865115656322e-05dB,-4.52819954298207e-06°)
3.31894457552601e+00	(-2.74865115415239e-05dB,-4.53863812085956e-06°)
3.32659553293996e+00	(-2.74865115164513e-05dB,-4.54910076270370e-06°)
3.33426412763226e+00	(-2.74865114933074e-05dB,-4.55958752258319e-06°)
3.34195040026105e+00	(-2.74865114682348e-05dB,-4.57009845715095e-06°)
3.34965439157819e+00	(-2.74865114421979e-05dB,-4.58063362246356e-06°)
3.35737614242946e+00	(-2.74865114171253e-05dB,-4.59119307338484e-06°)
3.36511569375482e+00	(-2.74865113901240e-05dB,-4.60177686656773e-06°)
3.37287308658860e+00	(-2.74865113650514e-05dB,-4.61238505786998e-06°)
3.38064836205972e+00	(-2.74865113409431e-05dB,-4.62301770374573e-06°)
3.38844156139193e+00	(-2.74865113158706e-05dB,-4.63367485985395e-06°)
3.39625272590399e+00	(-2.74865112879050e-05dB,-4.64435658384148e-06°)
3.40408189700991e+00	(-2.74865112618680e-05dB,-4.65506293116851e-06°)
3.41192911621919e+00	(-2.74865112358311e-05dB,-4.66579395968065e-06°)
3.41979442513699e+00	(-2.74865112088299e-05dB,-4.67654972543445e-06°)
3.42767786546441e+00	(-2.74865111818286e-05dB,-4.68733028607672e-06°)
3.43557947899865e+00	(-2.74865111557917e-05dB,-4.69813569845916e-06°)
3.44349930763329e+00	(-2.74865111287904e-05dB,-4.70896601923464e-06°)
3.45143739335847e+00	(-2.74865111027535e-05dB,-4.71982130744149e-06°)
3.45939377826112e+00	(-2.74865110757523e-05dB,-4.73070161893746e-06°)
3.46736850452522e+00	(-2.74865110468223e-05dB,-4.74160701256206e-06°)
3.47536161443196e+00	(-2.74865110207854e-05dB,-4.75253754596211e-06°)
3.48337315036002e+00	(-2.74865109928198e-05dB,-4.76349327598928e-06°)
3.49140315478576e+00	(-2.74865109658186e-05dB,-4.77447426247701e-06°)
3.49945167028347e+00	(-2.74865109388173e-05dB,-4.78548056227697e-06°)
3.50751873952558e+00	(-2.74865109089231e-05dB,-4.79651223402988e-06°)
3.51560440528288e+00	(-2.74865108838505e-05dB,-4.80756933677405e-06°)
3.52370871042477e+00	(-2.74865108549206e-05dB,-4.81865192855383e-06°)
3.53183169791947e+00	(-2.74865108259906e-05dB,-4.82976006860631e-06°)
3.53997341083425e+00	(-2.74865107980251e-05dB,-4.84089381517464e-06°)
3.54813389233565e+00	(-2.74865107700595e-05dB,-4.85205322829103e-06°)
3.55631318568975e+00	(-2.74865107420939e-05dB,-4.86323836580106e-06°)
3.56451133426234e+00	(-2.74865107121996e-05dB,-4.87444928813451e-06°)
3.57272838151919e+00	(-2.74865106842341e-05dB,-4.88568605432966e-06°)
3.58096437102626e+00	(-2.74865106543398e-05dB,-4.89694872382235e-06°)
3.58921934644995e+00	(-2.74865106263742e-05dB,-4.90823735684360e-06°)
3.59749335155732e+00	(-2.74865105964800e-05dB,-4.91955201203409e-06°)
3.60578643021632e+00	(-2.74865105665857e-05dB,-4.93089275121509e-06°)
3.61409862639603e+00	(-2.74865105386202e-05dB,-4.94225963262973e-06°)
3.62242998416688e+00	(-2.74865105077616e-05dB,-4.95365271770171e-06°)
3.63078054770091e+00	(-2.74865104778673e-05dB,-4.96507206626443e-06°)
3.63915036127196e+00	(-2.74865104479731e-05dB,-4.97651773954280e-06°)
3.64753946925597e+00	(-2.74865104171145e-05dB,-4.98798979776779e-06°)
3.65594791613114e+00	(-2.74865103891489e-05dB,-4.99948830176673e-06°)
3.66437574647823e+00	(-2.74865103582903e-05dB,-5.01101331276451e-06°)
3.67282300498074e+00	(-2.74865103293604e-05dB,-5.02256489158846e-06°)
3.68128973642521e+00	(-2.74865102985019e-05dB,-5.03414309946347e-06°)
3.68977598570139e+00	(-2.74865102666789e-05dB,-5.04574799741563e-06°)
3.69828179780255e+00	(-2.74865102358204e-05dB,-5.05737964826013e-06°)
3.70680721782565e+00	(-2.74865102049618e-05dB,-5.06903811202914e-06°)
3.71535229097161e+00	(-2.74865101750676e-05dB,-5.08072345193538e-06°)
3.72391706254557e+00	(-2.74865101413160e-05dB,-5.09243572900496e-06°)
3.73250157795709e+00	(-2.74865101123861e-05dB,-5.10417500565546e-06°)
3.74110588272042e+00	(-2.74865100805632e-05dB,-5.11594134470204e-06°)
3.74973002245472e+00	(-2.74865100468116e-05dB,-5.12773480736958e-06°)
3.75837404288433e+00	(-2.74865100149887e-05dB,-5.13955545667201e-06°)
3.76703798983897e+00	(-2.74865099841301e-05dB,-5.15140335582205e-06°)
3.77572190925405e+00	(-2.74865099513429e-05dB,-5.16327856683972e-06°)
3.78442584717082e+00	(-2.74865099195200e-05dB,-5.17518115333530e-06°)
3.79314984973670e+00	(-2.74865098867327e-05dB,-5.18711117812394e-06°)
3.80189396320550e+00	(-2.74865098549098e-05dB,-5.19906870382198e-06°)
3.81065823393761e+00	(-2.74865098230869e-05dB,-5.21105379523243e-06°)
3.81944270840035e+00	(-2.74865097883710e-05dB,-5.22306651457406e-06°)
3.82824743316811e+00	(-2.74865097546194e-05dB,-5.23510692664986e-06°)
3.83707245492267e+00	(-2.74865097218322e-05dB,-5.24717509447376e-06°)
3.84591782045342e+00	(-2.74865096880806e-05dB,-5.25927108225237e-06°)
3.85478357665760e+00	(-2.74865096552934e-05dB,-5.27139495439110e-06°)
3.86366977054057e+00	(-2.74865096205775e-05dB,-5.28354677469902e-06°)
3.87257644921605e+00	(-2.74865095877903e-05dB,-5.29572660817787e-06°)
3.88150365990636e+00	(-2.74865095530744e-05dB,-5.30793451843793e-06°)
3.89045144994269e+00	(-2.74865095193228e-05dB,-5.32017057147486e-06°)
3.89941986676531e+00	(-2.74865094855712e-05dB,-5.33243483109773e-06°)
3.90840895792390e+00	(-2.74865094508553e-05dB,-5.34472736310341e-06°)
3.91741877107771e+00	(-2.74865094171038e-05dB,-5.35704823169853e-06°)
3.92644935399588e+00	(-2.74865093814235e-05dB,-5.36939750347509e-06°)
3.93550075455765e+00	(-2.74865093457433e-05dB,-5.38177524303729e-06°)
3.94457302075266e+00	(-2.74865093129561e-05dB,-5.39418151618201e-06°)
3.95366620068116e+00	(-2.74865092763115e-05dB,-5.40661638910368e-06°)
3.96278034255427e+00	(-2.74865092415956e-05dB,-5.41907992720163e-06°)
3.97191549469428e+00	(-2.74865092078440e-05dB,-5.43157219607394e-06°)
3.98107170553485e+00	(-2.74865091702351e-05dB,-5.44409326330656e-06°)
3.99024902362130e+00	(-2.74865091345549e-05dB,-5.45664319429878e-06°)
3.99944749761085e+00	(-2.74865090969460e-05dB,-5.46922205643775e-06°)
4.00866717627290e+00	(-2.74865090603015e-05dB,-5.48182991492399e-06°)
4.01790810848927e+00	(-2.74865090255856e-05dB,-5.49446683813858e-06°)
4.02717034325446e+00	(-2.74865089889410e-05dB,-5.50713289227593e-06°)
4.03645392967592e+00	(-2.74865089513321e-05dB,-5.51982814492197e-06°)
4.04575891697430e+00	(-2.74865089156519e-05dB,-5.53255266266871e-06°)
4.05508535448371e+00	(-2.74865088780430e-05dB,-5.54530651389721e-06°)
4.06443329165200e+00	(-2.74865088394698e-05dB,-5.55808976559703e-06°)
4.07380277804100e+00	(-2.74865088037896e-05dB,-5.57090248535408e-06°)
4.08319386332679e+00	(-2.74865087632877e-05dB,-5.58374474254335e-06°)
4.09260659729998e+00	(-2.74865087285718e-05dB,-5.59661660335925e-06°)
4.10204102986594e+00	(-2.74865086899986e-05dB,-5.60951813697798e-06°)
4.11149721104509e+00	(-2.74865086523897e-05dB,-5.62244941217814e-06°)
4.12097519097317e+00	(-2.74865086147808e-05dB,-5.63541049654566e-06°)
4.13047501990148e+00	(-2.74865085742789e-05dB,-5.64840145925670e-06°)
4.13999674819717e+00	(-2.74865085376343e-05dB,-5.66142236928867e-06°)
4.14954042634349e+00	(-2.74865084980968e-05dB,-5.67447329581774e-06°)
4.15910610494008e+00	(-2.74865084585592e-05dB,-5.68755430762251e-06°)
4.16869383470322e+00	(-2.74865084199860e-05dB,-5.70066547427675e-06°)
4.17830366646608e+00	(-2.74865083804485e-05dB,-5.71380686535418e-06°)
4.18793565117905e+00	(-2.74865083409109e-05dB,-5.72697855082611e-06°)
4.19758983990994e+00	(-2.74865083013734e-05dB,-5.74018059986871e-06°)
4.20726628384430e+00	(-2.74865082628001e-05dB,-5.75341308285086e-06°)
4.21696503428568e+00	(-2.74865082232626e-05dB,-5.76667606894872e-06°)
4.22668614265589e+00	(-2.74865081817964e-05dB,-5.77996963091657e-06°)
4.23642966049527e+00	(-2.74865081412945e-05dB,-5.79329383673787e-06°)
4.24619563946299e+00	(-2.74865081007926e-05dB,-5.80664875797419e-06°)
4.25598413133729e+00	(-2.74865080602907e-05dB,-5.82003446658467e-06°)
4.26579518801579e+00	(-2.74865080188245e-05dB,-5.83345103174547e-06°)
4.27562886151572e+00	(-2.74865079773583e-05dB,-5.84689852422300e-06°)
4.28548520397425e+00	(-2.74865079339634e-05dB,-5.86037701796427e-06°)
4.29536426764873e+00	(-2.74865078944259e-05dB,-5.87388658254297e-06°)
